revenue,growth_rate,burn_rate,market_score,risk
30411,0.12237675732517794,7256,0.43401936617387527,1
34937,0.37142200187304575,18520,0.5982252940637388,1
47026,0.7336158300423125,22621,0.6425651995351915,0
46253,0.6361773647082327,19394,0.6859112710498637,0
31254,0.8398022856356172,25650,0.7399863866856118,0
46657,0.5877693608621982,23008,0.5655499649214404,1
47850,0.026196708532064794,29272,0.585810145971902,1
33373,0.2730708099728124,21304,0.9296169228756842,1
18833,0.8527280198757112,6017,0.8727302504846018,1
23436,0.48090600075306966,16433,0.9373532942158644,1
27201,0.08060151375712465,16078,0.9039133302603747,1
30312,0.7802130634301023,11851,0.7655128989911097,0
14493,0.22522370226848976,8531,0.13535408227768553,1
14975,0.4720604341969983,24252,0.06895801635642118,1
10067,0.04459490837296154,10557,0.26170568373590597,1
1162,0.2756123386789454,9461,0.2495461998495061,1
33591,0.3712070938899983,3014,0.44973984245054,1
42800,0.4875711936733843,27295,0.046500586440065494,1
39328,0.34592044750169426,18073,0.41109560260070654,0
32358,0.2367843093113854,18055,0.6637896861755891,1
12918,0.8821356142820601,18833,0.8278683753221728,1
37727,0.26015779096205116,6432,0.49448113129509297,1
29228,0.6541746014740745,2753,0.191190701464789,0
23360,0.947035987738723,11123,0.3495063720868188,0
8345,0.7200080396631131,26470,0.250966661340298,1
34365,0.5612227882825249,10879,0.11476887186921747,1
24481,0.5425458033954229,23950,0.7078350972297687,0
13485,0.8469187280885598,16177,0.16577454016327575,1
18921,0.6641879145054174,14368,0.6690223373291083,0
31575,0.46016226448843967,4750,0.5454318694069055,0
25487,0.11193592702153032,5666,0.45923987759695806,1
2727,0.7939897163680061,11800,0.2013637821359744,1
19708,0.1647063534322959,10283,0.756751505688635,1
31933,0.01794567856849183,11983,0.8778300781520408,1
19133,0.16161981128587144,1781,0.23879621138153928,1
28624,0.5601822583749119,21251,0.7720124763099904,0
17280,0.0941519101256979,21354,0.9092202058615602,1
24648,0.39072836561361324,19658,0.10547369995663058,1
24128,0.3973813904853165,6546,0.7756118509253275,1
3551,0.18672329577304148,17391,0.28713795808457554,1
34243,0.7574818847894174,26060,0.6345824175503038,0
7710,0.6426746576724236,9078,0.9150900684070432,1
38991,0.5201905232515545,7971,0.6958991181688025,1
20206,0.6134731386391763,12116,0.9061432547657664,0
5135,0.507051103865441,27843,0.20201566840248997,1
24551,0.36369312475614024,15203,0.8203775074489733,0
40901,0.615298025069802,27357,0.8568739360750941,0
16149,0.3196668324405447,22632,0.4177609792750997,1
43870,0.12243389835894103,18053,0.6346712732539415,1
2283,0.9970781570816617,2529,0.42748968792061515,1
9438,0.12982644895171758,9004,0.5597556836383826,1
44360,0.029364159102392318,27515,0.8902580530178021,1
24172,0.9734573899761731,12739,0.858177053157164,1
31129,0.11074844531895811,17299,0.988065566652774,1
22953,0.8216368977104717,27475,0.314060794992732,1
17087,0.4942124472502999,10346,0.8798219139516953,0
5079,0.7120140203307808,21215,0.08717946783183117,1
31112,0.23987411275594472,19099,0.9053598742778703,1
30009,0.7488263369633065,8096,0.43550545439815935,0
42855,0.3523749466096544,7980,0.8061958810037908,1
33602,0.6341421382957368,26299,0.7392947351647732,0
23433,0.325104015431699,10127,0.0038171341243471435,1
11693,0.8557372589057863,29795,0.9917426171678388,1
37598,0.27927608845441043,27814,0.3403800926666749,1
48246,0.21264437637109612,7370,0.7631552912588894,0
9179,0.9383048184484827,17843,0.23276314710128876,1
34160,0.7884473432532987,24758,0.260286857566003,0
22125,0.670732311905834,3454,0.1690810703559925,0
7701,0.4603582712019263,3659,0.3816119398672001,0
47738,0.9768003285106593,13109,0.4790700631033512,0
43864,0.04202467517140529,24383,0.027175016090844162,1
48717,0.28003732955048943,19351,0.7076883263306187,1
20330,0.7539619035967839,25264,0.8394609095007669,1
11412,0.962810357074026,8230,0.5591848068293265,1
30304,0.28152119841492995,20374,0.44984220797255925,0
35228,0.5406984766449103,11704,0.24189382825883898,0
12639,0.2838284470235203,14965,0.5983574842977588,1
12240,0.2999191115069847,27845,0.5988082963834914,1
33762,0.9028949951919872,15849,0.6678046832264065,0
25173,0.3404058433495647,20582,0.6261761715931382,0
10277,0.7945782787001903,10885,0.4291825933963569,1
1778,0.9954375161913099,27161,0.573349345635218,1
14615,0.8313735143857098,11178,0.4883746289829387,1
8368,0.9096268194365924,14635,0.8685515063202888,1
21961,0.8789789002822673,12328,0.025141958277272725,1
35215,0.3169465877911193,12851,0.4644332362255428,0
46714,0.8925232899548461,24132,0.17058191155709002,0
15868,0.6313075530919887,21124,0.6396055611776819,1
19230,0.5123637775457907,1771,0.38451132764481255,0
12093,0.2626756425986517,3007,0.6006510665483559,1
43752,0.26895894582647106,21389,0.07093221613377343,0
27512,0.03976596498856955,29933,0.045648745502383736,1
41583,0.23885666040192766,25000,0.4504653016578183,0
30538,0.19609771273839294,6410,0.4474681413224578,1
31519,0.5908674412710415,22180,0.005505799160420821,0
18543,0.03672136250082114,5987,0.28490802153096084,1
31502,0.8025856795798129,19352,0.2185098343541303,0
32337,0.29348882320812164,28005,0.27782207278173443,1
5912,0.6170665161178013,1855,0.5315994646044309,1
4112,0.029668223064739818,23207,0.7022587660316643,1
17018,0.450597018983134,27750,0.2747315255195195,1
45199,0.42182817853883137,12595,0.8822585560948476,1
43092,0.6079052140907037,4311,0.29672764110409,0
34755,0.8211982825502265,5615,0.8628805029124124,0
14654,0.7175721247315944,23958,0.059524700347771686,1
23190,0.8715977272882306,14969,0.11448763806590512,0
25995,0.3690530217609166,2774,0.4189477901874754,1
37576,0.4042397296442092,25306,0.3547712918359842,1
38822,0.646096175005063,17585,0.36191999083786497,0
11058,0.5986924023190974,10101,0.6360960464095422,1
41312,0.1543215652830794,18154,0.7239730554660938,1
12777,0.5299915229264187,1386,0.5339674725477638,0
14392,0.6948823736759592,29939,0.29504070765415624,1
35624,0.08439238054454234,2998,0.04373907230894736,1
10428,0.8080226299065529,10342,0.34316735317265823,1
39392,0.06738455478552252,11516,0.6924928266692253,1
36426,0.07761464473144086,3120,0.3063134987782127,1
37027,0.2262791082142318,2823,0.8224223736682784,1
40758,0.759351025752613,19454,0.31886681832113883,0
48775,0.3711724234376276,2141,0.7055858626438246,1
46734,0.5116813865815117,8835,0.43052933846220753,0
27167,0.7619068201324154,19990,0.15445974722332378,0
41379,0.3789102780588144,18826,0.34060416658129167,0
29797,0.5959888421834818,12120,0.6771206397350094,1
1929,0.8417233617446761,27039,0.9880359661555919,1
30504,0.10525918519701238,6744,0.14055296757836078,1
40748,0.22848674675477076,20799,0.50545511791045,1
25323,0.09930220275369295,8597,0.03095579091934353,1
7591,0.4141502243282268,12826,0.023352096328185912,1
15138,0.14706185056658838,21724,0.2892447719726545,1
3169,0.11613896020052561,7313,0.37480356778179635,1
32778,0.8884036723086812,1785,0.8267073597414875,0
19800,0.08820170378987069,21538,0.961135485407593,1
6619,0.030937644731341973,4807,0.3403871042545057,1
46123,0.9801089924137669,16848,0.5537114853580112,0
11913,0.16833695591913023,22300,0.8336499619375856,1
47633,0.826814973796419,28756,0.19462383670487193,0
1340,0.34244797883471334,27132,0.9664173858664074,1
1358,0.5448276575451868,20840,0.580467600993696,1
26879,0.999713804155914,6004,0.6262343214210638,0
40420,0.9938483888996982,21219,0.30048938560043237,0
10429,0.5693773611822828,7905,0.46144551188731264,1
19951,0.03945953289089932,26232,0.7108847166823191,1
27485,0.2277497361032096,7207,0.5930145003605977,0
27421,0.5333866287653626,20595,0.03798156328985347,1
27086,0.1248208139668483,26552,0.6807558929604856,1
2960,0.8770905810181889,16883,0.9696077268480954,1
1882,0.4626756050653935,28243,0.4834074359731466,1
30535,0.49193110010572905,13982,0.37532990791960186,0
29064,0.5627116990223392,3454,0.3865405068230279,0
3808,0.36226808709859115,4536,0.8655771456245522,1
49077,0.4559792757599369,22083,0.8275189221063031,1
42862,0.9560471436119331,20503,0.9961229496394411,0
35631,0.8539619669554221,9016,0.6401983115596238,0
16072,0.8930902051954149,15482,0.31189908000428046,0
47092,0.9715330423905887,19108,0.9263826067300868,0
34905,0.4768434683178171,4420,0.030549457093379973,1
20337,0.13443512940812186,13413,0.6444702771210337,1
18611,0.804437207679505,21119,0.7330511898599934,1
21536,0.7933940143053477,28810,0.9978208556819782,1
11503,0.9946486415599979,29135,0.29461939634619316,1
11886,0.04416193617783126,4363,0.8341445970006758,1
21620,0.7534279222569691,9068,0.8219266359399297,1
42216,0.8459214396777321,11433,0.10440412974808144,0
29182,0.48762780966721087,22421,0.2803344607915209,1
35782,0.06600984414024158,20810,0.5491303362771727,1
42869,0.8082352100092222,12948,0.6977562760734295,0
3092,0.9551152072917014,6242,0.8689442522791451,1
6185,0.07686207527616351,27998,0.8420744373985792,1
41591,0.4782598841952235,7465,0.07290183536790351,0
11350,0.21111247116613618,22793,0.2810044989087136,1
3951,0.2925150910707418,5727,0.4051026945275664,1
37469,0.32149570124788196,18972,0.8422307463439479,0
23173,0.9789811151748089,2556,0.21462807325880284,0
48829,0.1878428525377741,17566,0.5030839507798364,1
39333,0.45394684810835706,25035,0.6247838627894025,0
1159,0.5262784603382027,7555,0.23465344177584935,1
9244,0.8039585075525203,14333,0.5632889309538147,1
19691,0.14287596133941172,6590,0.7206551452831133,1
10227,0.49669542281794654,13237,0.8819921697216359,1
8927,0.6295576968917366,14386,0.27154704741124236,1
49688,0.31758679526111666,22470,0.18903952472753172,1
4167,0.5934857629759347,23736,0.06268962162186587,1
15087,0.003819922658583108,23852,0.9404485057361726,1
6276,0.9308873720608084,5728,0.3602339188004279,0
6793,0.31334791758514313,17209,0.8918721448107347,1
44148,0.4223845221843059,9389,0.37731805396319285,1
45452,0.11602268134816929,9662,0.49381404045692867,1
45859,0.6327118787486009,24478,0.004363269650309087,0
29694,0.2542313837486956,1234,0.6663854135782065,1
25427,0.12960065119544195,29099,0.702540501534807,1
10821,0.26896803159538596,17211,0.7818238633449356,1
2316,0.04818601239329623,18508,0.49857079950570915,1
16206,0.5004011457102012,23056,0.4759677310116559,1
2519,0.20888272400516372,7093,0.7707806182638798,1
10083,0.8589566854206295,14324,0.416504431903879,1
25972,0.41579750068745014,16233,0.21199405469865806,1
31154,0.7304963609587902,3005,0.21574067917645412,0
11860,0.7540230349283823,19156,0.2953014775718328,1
19135,0.9308072973164898,15609,0.7370965504320512,1
20604,0.6821938806266105,18845,0.5791752553747221,0
34002,0.3677859877561529,8480,0.8233094298207179,1
3100,0.6880444438360138,29172,0.3790940486719362,1
19199,0.8382653595457049,9016,0.12436839900051022,0
25472,0.736200425060762,20045,0.5309376784120938,0
25087,0.724856499315017,26315,0.041656818382682426,1
16193,0.6775422674589532,21307,0.4549188895075871,1
44791,0.7729214818761151,11343,0.1315182669163779,0
4866,0.575355403251556,6818,0.3825803235706354,1
31116,0.2655828329586061,21447,0.33209936539313645,0
5025,0.2232633855051963,29472,0.3717392949063303,1
47607,0.5680925123378673,23900,0.6464587416379305,1
21936,0.5469632513713881,24303,0.7831984132986259,1
48832,0.291144247785179,12308,0.3980052929545028,0
25770,0.7101354317980658,3204,0.24660363497802462,0
34870,0.059716488970889325,17299,0.057844449447160606,1
47681,0.9902088935876214,1630,0.7851895431484084,0
44615,0.6509573351180726,28978,0.9627683502532061,0
17616,0.20498120952681642,14401,0.19583308413427003,0
33793,0.8471944390335817,24852,0.2762373249751531,0
42420,0.8111237699334709,29007,0.9064209639144368,0
8006,0.674130295536063,9682,0.8098601873605862,1
33430,0.9174858431319902,1215,0.7249811699240525,0
43552,0.8901411373960146,15824,0.6899997373089434,0
12033,0.14730304427897034,27628,0.4973124461689724,1
48464,0.4476734254104183,23069,0.4156421866859057,0
45769,0.24189329411288918,4644,0.9490711963148439,1
45605,0.8069654908839936,7353,0.5468596409751262,0
44309,0.43281600220946925,2757,0.5608744633626176,1
44527,0.20918546540792782,28882,0.6743489790234689,0
7474,0.7931428739967394,10738,0.3918582964090789,1
45523,0.9606269755131998,15607,0.6365386467533544,0
26851,0.994819293965951,8866,0.9811437317918219,0
22642,0.45896347937729864,8186,0.17609547133059467,0
31873,0.01419004939576718,1619,0.7925951162883833,1
4642,0.35504105645195827,2296,0.9601356044054472,0
6366,0.3927937758093434,19793,0.47690010646797,1
37191,0.3099999371717893,24360,0.45823465039283384,1
37435,0.5650853124527563,23357,0.85520698501837,1
19852,0.009038469079292177,19020,0.3769855419262801,1
16515,0.22867677960360877,11410,0.04605673418995637,1
5967,0.848042089601484,11695,0.8082754395559376,1
28413,0.4287020209864336,12128,0.40276439846225187,1
2196,0.11850262359815156,24816,0.15380702464160778,1
20702,0.9195310246560497,3176,0.044911298995615856,1
21208,0.6354436456595226,3451,0.7542649733470227,1
4696,0.4443653492415144,21313,0.3571211593005028,1
46740,0.25100138326230026,11195,0.5738412541045134,0
16417,0.87735561220526,21083,0.027519185140415292,1
13602,0.22085278296300892,21584,0.22869440940036478,1
26792,0.17522177210582734,11593,0.6795499271339084,1
27536,0.9504591705752957,13996,0.7191598969445689,0
23626,0.3263384309319872,29530,0.28249606597285226,1
34467,0.43010287652980006,11230,0.9464565131504055,1
5557,0.7803655030068817,10065,0.8888874240036297,1
48857,0.20468010905728395,21700,0.25530907650393164,0
29783,0.8550302016199351,28547,0.6360424687799683,0
17654,0.8794965707281264,15208,0.40941207181701833,1
46095,0.0476412574365066,16523,0.6936180574737952,1
20991,0.35260260592885817,20459,0.15159507480009937,1
7614,0.04540328146869255,24155,0.4252281854376939,1
17964,0.3918239632835,5276,0.7655467505158609,0
4832,0.061330955643282614,6445,0.054634420000972295,1
43633,0.20056025107298292,14926,0.30419871963628087,0
39402,0.882734380673422,25917,0.7293447940879964,0
13251,0.31008453834275507,21466,0.6630471918034224,1
20624,0.8484253790905247,28990,0.6096310116569019,1
36517,0.818026749138693,26711,0.816779466505636,0
17589,0.12535647579238562,21975,0.90194019674915,1
31581,0.405751168615061,29175,0.7542482596820808,0
3708,0.14960144952695253,25847,0.07845581631712395,1
11014,0.7538297005692186,15367,0.16732130400106038,1
32486,0.517596301315522,10168,0.9522217856975946,0
28128,0.36171025485958064,23063,0.2965599122059307,1
12156,0.5600916974433955,3800,0.5138544642067677,0
13067,0.9724199990401033,24745,0.6972093819096368,1
8263,0.0982349921890805,24749,0.9209945210965759,1
1406,0.12512525714174694,1508,0.8616909037873453,1
37432,0.030857904308072448,1680,0.19524060295649204,1
22644,0.21339334797568954,2363,0.9785254683891406,1
42520,0.7270567616153901,1174,0.4353242214552362,0
38055,0.49625875288236154,8106,0.48250042023536066,0
34919,0.9065722106721628,9560,0.02519341395922936,0
35675,0.12438283124132432,5173,0.703699779629051,1
5769,0.43766132814820347,15211,0.558980634099774,1
20356,0.8171281420155851,24416,0.5342905518936758,1
39055,0.0516687216579611,19624,0.30883442400734085,1
45367,0.862640471149179,13812,0.9615133389830848,0
41893,0.5527070757185453,3763,0.22672738232996326,1
4731,0.6771524124576737,28051,0.2900455319624369,1
20477,0.672702994208898,21452,0.07089157589128536,1
42334,0.5717459831437487,25335,0.9819056980765392,1
38327,0.16281504967686378,9160,0.5488586650773559,1
20581,0.3906821109859392,27500,0.3529585034523566,1
2424,0.9349944318387654,26092,0.7326990505902804,1
7989,0.6055047666158765,1887,0.7837598424841072,0
17402,0.677540945503534,25442,0.056585656146715624,1
19990,0.3814410414133115,7432,0.6417343972985582,1
16950,0.11619095652544598,23742,0.41833386410228013,1
39709,0.6011026956243283,23931,0.27785277608971226,0
16166,0.432018927594506,26991,0.06750254668382194,1
39556,0.9771042330515733,11561,0.9706765454097441,0
31020,0.9789575070411041,2988,0.18981530297215599,0
15256,0.34652416795271823,28851,0.074042217912348,1
46833,0.5167899391281582,15114,0.2685337560676073,0
11825,0.6897788492481212,25729,0.6036372005593751,1
29890,0.07558361385406698,23547,0.29729079030733363,1
47005,0.6957974776554449,4554,0.6485048201186882,0
31109,0.6416319088273545,16253,0.9650153694544719,0
35510,0.5636599710287622,13360,0.7066298698787096,1
46800,0.5257562195591349,22562,0.5976682827027031,1
10280,0.11706604142416865,15296,0.15482861259771985,1
16438,0.21308500868480817,3994,0.8829938248297731,0
2813,0.6252047695304422,19845,0.6801118854469727,1
42243,0.6274865717842794,5396,0.5829260568042631,0
18200,0.5419900748897659,1082,0.9575810150838173,0
16596,0.6172490208487257,24455,0.6724604980250288,1
9367,0.6649945162377737,5937,0.008319942227192012,0
20874,0.8900570254652526,18748,0.9145486638485589,0
30315,0.4344033190066098,25648,0.4383849800307613,1
1859,0.6132916848873791,3424,0.6706755253823256,1
5017,0.7140527233781268,29327,0.6539940923398012,1
44764,0.8774700466544819,22550,0.029504055145205932,0
23520,0.015813196232962068,19730,0.2475597702798864,1
48399,0.3548608307461478,22425,0.7327334747861651,1
21810,0.5948032146777896,2629,0.9514907101767872,1
27149,0.3832842396422014,6283,0.9327105081327614,0
45717,0.39744815689909163,1869,0.742881493667939,1
45781,0.2914957409237229,26069,0.3711129384301278,1
30061,0.7997187639648612,17678,0.2688535143821935,0
44803,0.915257184917823,28172,0.6664630475268357,0
13855,0.7873733450051056,3817,0.6302472194561579,0
6307,0.8336431341439584,18063,0.4425455148147456,1
39506,0.9362806214689267,15427,0.41938961166697164,0
17446,0.2923831104121931,14450,0.598845400079439,0
32957,0.5026312426301305,4644,0.46952554204386265,0
32707,0.10539321810780522,26398,0.7129600078588058,1
12173,0.655173714524338,24936,0.9240268704257328,1
14652,0.16046261427122643,18028,0.786522382390847,1
48963,0.6642193849889683,3668,0.8264880901957624,0
16954,0.11043186341110267,13356,0.007964404745451126,1
3187,0.24995694639762123,27935,0.5533801878657476,1
33828,0.353789158736436,15387,0.8726358025468353,1
47893,0.9137884438732593,13127,0.7863577330614815,0
39889,0.37352017689968753,29985,0.9411208125336735,1
40740,0.3927307432714162,16346,0.8288712762529586,0
36240,0.8588167711681547,1086,0.8379083748518036,0
25527,0.7483558536657398,7968,0.013251033503910548,0
28886,0.6736454174749077,3700,0.7219292275156795,0
6520,0.7406261488943705,17980,0.7187396178535302,1
42605,0.7894321941951912,14917,0.1613628010553837,0
42680,0.4142009255718303,8081,0.8816624823327127,0
48086,0.10534548448133318,12171,0.11841503917593188,1
47313,0.6077526830956526,27829,0.16693107081750147,0
4630,0.39103286912739865,17530,0.3356738330390596,1
4453,0.9598628027134553,25135,0.9862466719514015,1
9328,0.4157751035233219,20389,0.8714684213765338,1
36010,0.6964298070361072,23702,0.753594630745753,0
35716,0.500112752076627,6618,0.5466852550992888,0
5188,0.5325040664159818,1204,0.69662727121739,0
28964,0.33720657556575206,20071,0.9804355702703718,0
16810,0.2043163833989703,1816,0.9514420287256811,1
37413,0.7927581135728128,25826,0.4742550209769536,0
41142,0.8856197642417732,11655,0.7146412749087242,0
10359,0.009978776658449373,7811,0.6972754190538569,1
34272,0.874170682157026,28048,0.48509465997954015,0
44954,0.28550878011851155,1717,0.5105617954093381,1
30100,0.48434442629150865,5234,0.07569972730978747,0
43215,0.015508330626592182,25959,0.20347274249759584,1
12999,0.04198542890958823,19949,0.3894049389788753,1
39759,0.9680658120507589,26307,0.5455851826691478,0
12312,0.07410542257486707,16169,0.5133682102249155,1
25565,0.4334722327556344,23463,0.9425459396769053,0
27946,0.22011132590475313,15005,0.729234742913643,1
28197,0.37448039996801696,25123,0.7227377522388047,1
44626,0.9292884022620594,4306,0.83136770622197,0
43239,0.48398936817974714,15683,0.631988680396189,0
45535,0.5484191629935626,16768,0.5810150933751095,0
35660,0.5210731905083879,27429,0.8030020719578371,0
21176,0.014628258877675715,22714,0.6204737850519706,1
20996,0.3866201726338342,4163,0.19497519990028922,1
36740,0.15867887368968492,29047,0.7587153211639207,1
12138,0.4331631113151664,14145,0.88912792394001,1
45516,0.5416464182167599,21029,0.15647671600360058,0
40178,0.2709426983163654,29167,0.5885049351589888,0
41172,0.21491263703639585,2629,0.8686396398234256,1
46450,0.18792038081532303,28216,0.5846680901658248,1
7539,0.4438591884213011,5886,0.6595107686407702,1
17767,0.5493426449027576,11744,0.2640619846937188,1
28869,0.22504187617087212,16020,0.8259177073160304,0
49908,0.6547090753562991,28526,0.26463502692535734,0
49564,0.8149397285405392,11627,0.4615229275886068,0
38701,0.7867083407073091,17377,0.6989488284873856,0
1203,0.150608103218274,26344,0.463990131464425,1
2093,0.41524097233404045,26183,0.24339668321853047,1
43500,0.6300398784799822,19221,0.6668473913056581,0
3103,0.20106515204994513,12767,0.3252906183617478,1
25476,0.436419598729593,5172,0.8254156641239481,1
3378,0.812713619893062,22372,0.06725591396736785,1
36503,0.8266520574606404,10867,0.32663924942591094,0
10306,0.8066650530268165,28081,0.005718581360789288,1
24386,0.24149648525686784,29302,0.3040302724479996,1
20212,0.13008066982894695,14299,0.8917108652027459,1
5594,0.4060118017061106,17285,0.31277798921035405,1
7644,0.23201818030881072,1165,0.017149781915198115,1
18375,0.30895599006815266,4839,0.6195262000363033,0
47287,0.4148151193889472,28772,0.5869365065589071,0
10788,0.6383222397918266,9210,0.4422938054511353,1
40850,0.5788401680355926,16407,0.5968518768877594,1
6741,0.3714859436594342,19971,0.527677466221695,1
5996,0.9956311094988834,3827,0.4941476706378827,1
3217,0.7151001612837,15232,0.504003763596326,1
29554,0.8328319018690757,20610,0.6775316138836847,0
48574,0.9250471753430145,26515,0.5003594462155606,0
1570,0.6971358058918092,14288,0.06980065461462892,1
1917,0.15620656868662197,7982,0.5993021161394377,1
19062,0.204166559168243,10941,0.5797261570972247,0
22133,0.060604907714909784,5529,0.7791025863957868,1
9566,0.17143417671054273,17590,0.8381549749886426,1
2141,0.6857005429336439,15501,0.5359350788521182,1
4255,0.9535350978515088,5108,0.15369104284420454,1
26380,0.8337919509188273,21259,0.07855783092372715,1
23439,0.5940827805697124,15995,0.03174376537298862,0
6021,0.9156722322616498,19771,0.8809730056396574,1
47223,0.6906797711480066,23250,0.211231831472931,0
24596,0.9761869749880837,22431,0.1966535849529587,1
23615,0.8845832929211878,29850,0.030026005329392813,1
17848,0.622630533598658,7774,0.6189915646985882,1
10076,0.06239406859827723,23803,0.347507082425181,1
6750,0.3959615887476049,21240,0.8525474212459705,1
33093,0.306051463522788,21973,0.38559759251333336,0
36179,0.16811812839929585,26338,0.4691072110475787,1
33101,0.9423834540022769,13851,0.43845671525057817,0
20539,0.9730767979122983,27616,0.967761465269562,1
38099,0.2783684816626566,23410,0.3262539180411468,0
34629,0.02052081472932521,18033,0.25646306101676597,1
16408,0.35369668658073394,18420,0.06256484221945158,1
45825,0.8090236402916764,12486,0.776803332139888,0
13453,0.8646589218581401,13158,0.27136596353901055,0
24926,0.7066755336776999,4373,0.8038048904834751,0
46541,0.7805560268872138,20583,0.14407878601319957,0
24906,0.0031409060481221163,15139,0.4878343185440125,1
20520,0.45958405721362305,26566,0.39570796357379256,1
31134,0.05697872699736828,23711,0.3638096411409335,1
28413,0.7250060762991187,1687,0.5472375204206431,1
9080,0.8622029736581888,10486,0.04496144159155113,1
22158,0.5625552012730474,4103,0.8895193110437631,0
29378,0.5227601415618698,18228,0.7416414518360422,0
49555,0.6870391505824806,7587,0.36140377906718635,0
33994,0.7997179136187196,12151,0.3282331056783394,0
45739,0.4161453676406067,15559,0.12600202786399428,0
3032,0.17549162738135737,6074,0.7362398101338331,1
15523,0.4896244620502448,2630,0.4027758332328999,1
47151,0.37217325524689715,2695,0.279415884176072,0
17436,0.2786430631150364,24963,0.49076500671236045,1
7901,0.825710951560667,9597,0.6038509825402779,1
7855,0.5587659446243977,15520,0.7856431035291273,1
27143,0.797732263348214,21866,0.8939852050469608,0
10018,0.8451208514960348,22758,0.3376493019992346,1
20800,0.025237345848264203,27910,0.21820753455217223,1
12001,0.5219530034785639,21862,0.2632473465180112,1
